project_id,mp_id,state,constituency,allocated_amount,work_type,location_id,project_description,estimated_cost,sanctioned_amount,baseline_expenditure,expenditure,payment_count,start_date,expected_completion,actual_completion,status,physical_progress_pct,financial_progress_pct,is_injected_anomaly,anomaly_type,anomaly_severity,severity_score,duplicate_group_id,project_remaining_balance,expenditure_delta,mp_allocation_breach_cause,mp_remaining_allocation
PRJ_005820,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,drainage,LOC_MPID_0323_24,Covering of drainage in drainage at LOC_MPID_0323_24,9562731.39,8336893.45,8140744.23,8140744.23,4,2026-03-04,2026-05-21,2026-06-20,completed,100.0,97.65,0,none,NONE,0,none,196149.22,0.0,NONE,62057615.31
PRJ_005821,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,drainage,LOC_MPID_0323_2,Construction of drain at drainage at LOC_MPID_0323_2,2945521.09,2760915.28,2192700.44,2192700.44,3,2026-07-02,2026-10-13,,in_progress,63.51,79.42,0,none,NONE,0,none,568214.84,0.0,NONE,62057615.31
PRJ_005822,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,school,LOC_MPID_0323_28,Boundary wall for school at LOC_MPID_0323_28,1976782.09,1945485.54,1898825.3,1898825.3,4,2025-06-23,2026-06-01,2026-05-30,completed,100.0,97.6,0,none,NONE,0,none,46660.24,0.0,NONE,62057615.31
PRJ_005823,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,school,LOC_MPID_0323_94,Additional classrooms for school at LOC_MPID_0323_94,1321319.24,1216366.2,1180774.57,1180774.57,4,2025-01-24,2025-11-19,2025-12-08,completed,100.0,97.07,0,none,NONE,0,none,35591.63,0.0,NONE,62057615.31
PRJ_005824,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,water_supply,LOC_MPID_0323_95,Laying pipelines for water supply at LOC_MPID_0323_95,20771399.33,19079402.11,18256223.64,18256223.64,5,2024-10-16,2025-04-26,2025-04-29,completed,100.0,95.69,0,none,NONE,0,none,823178.47,0.0,NONE,62057615.31
PRJ_005825,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,drainage,LOC_MPID_0323_49,Construction of drain at drainage at LOC_MPID_0323_49,2218163.87,1987056.14,1940214.89,1940214.89,3,2024-07-09,2024-10-03,2024-10-06,completed,100.0,97.64,0,none,NONE,0,none,46841.25,0.0,NONE,62057615.31
PRJ_005826,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,school,LOC_MPID_0323_54,Boundary wall for school at LOC_MPID_0323_54,3923214.9,3551593.52,99363.62,99363.62,1,2026-07-01,2027-02-16,,in_progress,16.78,2.8,0,none,NONE,0,none,3452229.9,0.0,NONE,62057615.31
PRJ_005827,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,school,LOC_MPID_0323_29,Additional classrooms for school at LOC_MPID_0323_29,5225041.54,4953521.88,1404905.25,1404905.25,1,2026-04-12,2027-01-07,,in_progress,35.4,28.36,0,none,NONE,0,none,3548616.63,0.0,NONE,62057615.31
PRJ_005828,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,community_hall,LOC_MPID_0323_11,Upgradation of community hall at LOC_MPID_0323_11,8622618.7,7607589.83,7272656.94,7272656.94,6,2025-01-20,2025-10-21,2025-12-11,completed,100.0,95.6,0,none,NONE,0,none,334932.89,0.0,NONE,62057615.31
PRJ_005829,MPID_0323,West Bengal,BAHARAMPUR,147000000.0,community_hall,LOC_MPID_0323_4,Construction of community hall at LOC_MPID_0323_4,3762161.14,3612450.01,3467812.54,3467812.54,3,2025-02-28,2025-09-05,2025-09-30,completed,100.0,96.0,0,none,NONE,0,none,144637.47,0.0,NONE,62057615.31
PRJ_005830,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_75,Laying pipelines for water supply at LOC_MPID_0324_75,2932071.93,2876967.71,0.0,0.0,0,2026-08-12,2026-11-24,,sanctioned,0.0,0.0,0,none,NONE,0,none,2876967.71,0.0,NONE,74844498.16
PRJ_005831,MPID_0324,Assam,BARPETA,147000000.0,community_hall,LOC_MPID_0324_5,Construction of community hall at LOC_MPID_0324_5,2828101.1,2770512.18,2653955.58,2653955.58,5,2025-12-12,2026-05-08,2026-06-30,completed,100.0,95.79,0,none,NONE,0,none,116556.6,0.0,NONE,74844498.16
PRJ_005832,MPID_0324,Assam,BARPETA,147000000.0,road,LOC_MPID_0324_86,Construction of road at LOC_MPID_0324_86,3289136.5,2879207.72,0.0,0.0,0,2026-07-26,2027-07-04,,sanctioned,0.0,0.0,0,none,NONE,0,none,2879207.72,0.0,NONE,74844498.16
PRJ_005833,MPID_0324,Assam,BARPETA,147000000.0,road,LOC_MPID_0324_69,Widening of road at LOC_MPID_0324_69,6002126.91,5434951.97,2344401.04,2344401.04,1,2026-06-12,2027-01-24,,in_progress,65.4,43.14,0,none,NONE,0,none,3090550.93,0.0,NONE,74844498.16
PRJ_005834,MPID_0324,Assam,BARPETA,147000000.0,road,LOC_MPID_0324_56,Widening of road at LOC_MPID_0324_56,1943932.09,1751774.68,1701140.62,1701140.62,5,2023-06-19,2024-07-10,2024-07-26,completed,100.0,97.11,0,none,NONE,0,none,50634.06,0.0,NONE,74844498.16
PRJ_005835,MPID_0324,Assam,BARPETA,147000000.0,road,LOC_MPID_0324_94,Widening of road at LOC_MPID_0324_94,4354779.36,4296022.54,4220341.06,4220341.06,3,2024-11-10,2025-12-06,2026-01-16,completed,100.0,98.24,0,none,NONE,0,none,75681.48,0.0,NONE,74844498.16
PRJ_005836,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_72,Laying pipelines for water supply at LOC_MPID_0324_72,2661450.73,2644837.31,2644837.31,2644837.31,4,2026-03-16,2026-09-23,,in_progress,95.51,100.0,0,none,NONE,0,none,0.0,0.0,NONE,74844498.16
PRJ_005837,MPID_0324,Assam,BARPETA,147000000.0,school,LOC_MPID_0324_87,Boundary wall for school at LOC_MPID_0324_87,1352725.07,1305841.33,617383.9,617383.9,1,2026-06-01,2026-11-30,,in_progress,50.79,47.28,0,none,NONE,0,none,688457.43,0.0,NONE,74844498.16
PRJ_005838,MPID_0324,Assam,BARPETA,147000000.0,community_hall,LOC_MPID_0324_60,Upgradation of community hall at LOC_MPID_0324_60,8369298.8,7532747.59,0.0,0.0,0,2026-07-24,2026-12-06,,in_progress,0.0,0.0,0,none,NONE,0,none,7532747.59,0.0,NONE,74844498.16
PRJ_005839,MPID_0324,Assam,BARPETA,147000000.0,community_hall,LOC_MPID_0324_65,Upgradation of community hall at LOC_MPID_0324_65,8260880.27,7368963.53,7206651.36,7206651.36,3,2024-10-27,2025-05-14,2025-05-27,completed,100.0,97.8,0,none,NONE,0,none,162312.17,0.0,NONE,74844498.16
PRJ_005840,MPID_0324,Assam,BARPETA,147000000.0,community_hall,LOC_MPID_0324_4,Construction of community hall at LOC_MPID_0324_4,12681956.66,11124397.39,11047222.02,11047222.02,6,2024-03-02,2024-10-20,2024-12-10,completed,100.0,99.31,0,none,NONE,0,none,77175.37,0.0,NONE,74844498.16
PRJ_005841,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_12,Installation of water supply at LOC_MPID_0324_12,2896321.15,2887769.27,0.0,0.0,0,2026-08-23,2027-02-02,,sanctioned,0.0,0.0,0,none,NONE,0,none,2887769.27,0.0,NONE,74844498.16
PRJ_005842,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_63,Laying pipelines for water supply at LOC_MPID_0324_63,2706337.39,2589448.53,2568687.56,2568687.56,4,2024-08-05,2025-01-21,2025-01-17,completed,100.0,99.2,0,none,NONE,0,none,20760.97,0.0,NONE,74844498.16
PRJ_005843,MPID_0324,Assam,BARPETA,147000000.0,drainage,LOC_MPID_0324_11,Covering of drainage in drainage at LOC_MPID_0324_11,1450706.69,1368571.07,492333.78,492333.78,1,2026-07-20,2026-10-26,,in_progress,55.35,35.97,0,none,NONE,0,none,876237.29,0.0,NONE,74844498.16
PRJ_005844,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_7,Laying pipelines for water supply at LOC_MPID_0324_7,2193554.39,2030436.87,0.0,0.0,0,2026-08-01,2027-01-11,,sanctioned,0.0,0.0,0,none,NONE,0,none,2030436.87,0.0,NONE,74844498.16
PRJ_005845,MPID_0324,Assam,BARPETA,147000000.0,road,LOC_MPID_0324_93,Widening of road at LOC_MPID_0324_93,8331909.79,8183716.24,2893159.24,2893159.24,1,2026-04-16,2027-01-24,,in_progress,47.7,35.35,0,none,NONE,0,none,5290557.0,0.0,NONE,74844498.16
PRJ_005846,MPID_0324,Assam,BARPETA,147000000.0,school,LOC_MPID_0324_78,Additional classrooms for school at LOC_MPID_0324_78,2713305.7,2393034.91,2388078.26,2388078.26,3,2025-02-05,2026-02-03,2026-02-24,completed,100.0,99.79,0,none,NONE,0,none,4956.65,0.0,NONE,74844498.16
PRJ_005847,MPID_0324,Assam,BARPETA,147000000.0,community_hall,LOC_MPID_0324_30,Upgradation of community hall at LOC_MPID_0324_30,2884564.19,2638045.38,2512225.78,2512225.78,4,2025-03-09,2025-11-22,2026-01-06,completed,100.0,95.23,0,none,NONE,0,none,125819.6,0.0,NONE,74844498.16
PRJ_005848,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_56,Laying pipelines for water supply at LOC_MPID_0324_56,3268392.53,2862743.09,0.0,0.0,0,2026-08-23,2027-01-17,,sanctioned,0.0,0.0,0,none,NONE,0,none,2862743.09,0.0,NONE,74844498.16
PRJ_005849,MPID_0324,Assam,BARPETA,147000000.0,school,LOC_MPID_0324_65,Additional classrooms for school at LOC_MPID_0324_65,1563832.56,1525153.51,1459511.6,1459511.6,3,2025-07-11,2026-01-07,2026-03-01,completed,100.0,95.7,0,none,NONE,0,none,65641.91,0.0,NONE,74844498.16
PRJ_005850,MPID_0324,Assam,BARPETA,147000000.0,road,LOC_MPID_0324_68,Repair of road at LOC_MPID_0324_68,14816363.28,13801722.66,13280249.86,13280249.86,3,2024-12-09,2025-11-17,2025-12-22,completed,100.0,96.22,0,none,NONE,0,none,521472.8,0.0,NONE,74844498.16
PRJ_005851,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_24,Installation of water supply at LOC_MPID_0324_24,2028824.54,1947253.6,1888367.91,1888367.91,3,2026-02-15,2026-08-15,2026-08-16,completed,100.0,96.98,0,none,NONE,0,none,58885.69,0.0,NONE,74844498.16
PRJ_005852,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_9,Installation of water supply at LOC_MPID_0324_9,3787201.65,3306405.39,3254877.18,3254877.18,5,2024-03-31,2024-07-24,2024-09-04,completed,100.0,98.44,0,none,NONE,0,none,51528.21,0.0,NONE,74844498.16
PRJ_005853,MPID_0324,Assam,BARPETA,147000000.0,school,LOC_MPID_0324_88,Additional classrooms for school at LOC_MPID_0324_88,1395496.19,1349053.34,0.0,0.0,0,2026-07-18,2027-07-24,,in_progress,14.05,0.0,0,none,NONE,0,none,1349053.34,0.0,NONE,74844498.16
PRJ_005854,MPID_0324,Assam,BARPETA,147000000.0,road,LOC_MPID_0324_46,Repair of road at LOC_MPID_0324_46,3879373.19,3765065.5,1389323.16,1389323.16,1,2026-06-02,2026-11-29,,in_progress,41.99,36.9,0,none,NONE,0,none,2375742.34,0.0,NONE,74844498.16
PRJ_005855,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_98,Installation of water supply at LOC_MPID_0324_98,1660471.24,1469550.33,1403476.53,1403476.53,4,2026-03-25,2026-06-23,2026-06-05,completed,100.0,95.5,0,none,NONE,0,none,66073.8,0.0,NONE,74844498.16
PRJ_005856,MPID_0324,Assam,BARPETA,147000000.0,school,LOC_MPID_0324_3,Boundary wall for school at LOC_MPID_0324_3,1862561.45,1848698.43,1806314.88,1806314.88,3,2025-03-31,2025-10-30,2025-11-30,completed,100.0,97.71,0,none,NONE,0,none,42383.55,0.0,NONE,74844498.16
PRJ_005857,MPID_0324,Assam,BARPETA,147000000.0,road,LOC_MPID_0324_59,Construction of road at LOC_MPID_0324_59,1767125.35,1569183.68,1511359.64,1511359.64,4,2024-04-14,2024-12-06,2024-11-16,completed,100.0,96.32,0,none,NONE,0,none,57824.04,0.0,NONE,74844498.16
PRJ_005858,MPID_0324,Assam,BARPETA,147000000.0,water_supply,LOC_MPID_0324_1,Installation of water supply at LOC_MPID_0324_1,4400141.39,4055010.81,2871603.57,2871603.57,2,2026-06-23,2026-10-06,,in_progress,73.02,70.82,0,none,NONE,0,none,1183407.24,0.0,NONE,74844498.16
PRJ_005859,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,water_supply,LOC_MPID_0325_16,Laying pipelines for water supply at LOC_MPID_0325_16,3164421.11,2887129.82,2790351.83,2790351.83,3,2026-02-11,2026-08-22,2026-08-04,completed,100.0,96.65,0,none,NONE,0,none,96777.99,0.0,NONE,62205386.32
PRJ_005860,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,drainage,LOC_MPID_0325_75,Construction of drain at drainage at LOC_MPID_0325_75,2075788.19,1933031.57,0.0,0.0,0,2026-08-06,2026-11-23,,sanctioned,0.0,0.0,0,none,NONE,0,none,1933031.57,0.0,NONE,62205386.32
PRJ_005861,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,community_hall,LOC_MPID_0325_97,Construction of community hall at LOC_MPID_0325_97,3062565.53,2681556.69,433813.58,433813.58,1,2026-03-27,2027-02-20,,in_progress,21.96,16.18,0,none,NONE,0,none,2247743.11,0.0,NONE,62205386.32
PRJ_005862,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,road,LOC_MPID_0325_18,Widening of road at LOC_MPID_0325_18,9900710.16,8812849.87,8578649.41,8578649.41,4,2024-11-23,2026-01-30,2026-03-09,completed,100.0,97.34,0,none,NONE,0,none,234200.46,0.0,NONE,62205386.32
PRJ_005863,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,road,LOC_MPID_0325_95,Widening of road at LOC_MPID_0325_95,8470702.61,7391681.71,7243690.91,7243690.91,4,2023-06-09,2024-07-28,2024-09-25,completed,100.0,98.0,0,none,NONE,0,none,147990.8,0.0,NONE,62205386.32
PRJ_005864,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,drainage,LOC_MPID_0325_6,Covering of drainage in drainage at LOC_MPID_0325_6,2229649.53,1986784.74,1966552.19,1966552.19,3,2024-12-17,2025-02-16,2025-03-11,completed,100.0,98.98,0,none,NONE,0,none,20232.55,0.0,NONE,62205386.32
PRJ_005865,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,water_supply,LOC_MPID_0325_39,Installation of water supply at LOC_MPID_0325_39,1006983.06,928623.52,925094.75,925094.75,4,2024-07-26,2025-02-10,2025-03-16,completed,100.0,99.62,0,none,NONE,0,none,3528.77,0.0,NONE,62205386.32
PRJ_005866,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,school,LOC_MPID_0325_62,Boundary wall for school at LOC_MPID_0325_62,3425357.72,3407778.42,3355141.22,3355141.22,3,2025-04-12,2025-12-17,2025-12-02,completed,100.0,98.46,0,none,NONE,0,none,52637.2,0.0,NONE,62205386.32
PRJ_005867,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,road,LOC_MPID_0325_7,Construction of road at LOC_MPID_0325_7,34729131.77,33996014.64,11475166.1,11475166.1,1,2026-03-06,2027-05-23,,in_progress,35.42,33.75,0,none,NONE,0,none,22520848.54,0.0,NONE,62205386.32
PRJ_005868,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,road,LOC_MPID_0325_88,Construction of road at LOC_MPID_0325_88,6106889.01,5428765.04,5235405.18,5235405.18,3,2024-08-03,2025-06-06,2025-06-01,completed,100.0,96.44,0,none,NONE,0,none,193359.86,0.0,NONE,62205386.32
PRJ_005869,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,community_hall,LOC_MPID_0325_13,Construction of community hall at LOC_MPID_0325_13,4824595.65,4381075.84,2990491.9,2990491.9,2,2025-12-09,2026-12-07,,in_progress,79.71,68.26,0,none,NONE,0,none,1390583.94,0.0,NONE,62205386.32
PRJ_005870,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,drainage,LOC_MPID_0325_11,Construction of drain at drainage at LOC_MPID_0325_11,1969783.13,1951439.47,1892194.62,1892194.62,5,2026-01-23,2026-05-29,2026-06-18,completed,100.0,96.96,0,none,NONE,0,none,59244.85,0.0,NONE,62205386.32
PRJ_005871,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,road,LOC_MPID_0325_12,Widening of road at LOC_MPID_0325_12,12334504.16,11633160.97,7202216.55,7202216.55,2,2026-03-15,2027-03-19,,in_progress,42.88,61.91,0,none,NONE,0,none,4430944.42,0.0,NONE,62205386.32
PRJ_005872,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,community_hall,LOC_MPID_0325_43,Construction of community hall at LOC_MPID_0325_43,11010066.74,10000958.6,9877323.2,9877323.2,3,2024-03-06,2025-01-14,2025-02-02,completed,100.0,98.76,0,none,NONE,0,none,123635.4,0.0,NONE,62205386.32
PRJ_005873,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,water_supply,LOC_MPID_0325_20,Installation of water supply at LOC_MPID_0325_20,2432536.14,2224311.86,2222983.35,2222983.35,3,2024-07-20,2024-11-11,2024-11-24,completed,100.0,99.94,0,none,NONE,0,none,1328.51,0.0,NONE,62205386.32
PRJ_005874,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,road,LOC_MPID_0325_86,Construction of road at LOC_MPID_0325_86,2171075.11,2126880.65,2083166.84,2083166.84,6,2025-01-15,2025-08-18,2025-08-24,completed,100.0,97.94,0,none,NONE,0,none,43713.81,0.0,NONE,62205386.32
PRJ_005875,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,drainage,LOC_MPID_0325_42,Construction of drain at drainage at LOC_MPID_0325_42,2200316.87,2125279.11,2066379.49,2066379.49,4,2025-03-25,2025-06-28,2025-07-30,completed,100.0,97.23,0,none,NONE,0,none,58899.62,0.0,NONE,62205386.32
PRJ_005876,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,community_hall,LOC_MPID_0325_4,Upgradation of community hall at LOC_MPID_0325_4,4371999.63,3832167.19,3774826.28,3774826.28,3,2025-01-15,2025-08-05,2025-09-27,completed,100.0,98.5,0,none,NONE,0,none,57340.91,0.0,NONE,62205386.32
PRJ_005877,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,water_supply,LOC_MPID_0325_78,Laying pipelines for water supply at LOC_MPID_0325_78,3050149.36,3041635.46,2385481.64,2385481.64,5,2026-05-12,2026-09-15,,in_progress,80.69,78.43,0,none,NONE,0,none,656153.82,0.0,NONE,62205386.32
PRJ_005878,MPID_0325,Maharashtra,MUMBAI NORTH,147000000.0,community_hall,LOC_MPID_0325_91,Upgradation of community hall at LOC_MPID_0325_91,10919470.16,10748334.36,8295684.64,8295684.64,2,2025-12-30,2026-12-05,,in_progress,73.51,77.18,0,none,NONE,0,none,2452649.72,0.0,NONE,62205386.32
PRJ_005879,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,road,LOC_MPID_0326_56,Repair of road at LOC_MPID_0326_56,10308756.17,9428512.74,6311786.44,6311786.44,3,2026-01-23,2026-10-05,,in_progress,78.32,66.94,0,none,NONE,0,none,3116726.3,0.0,NONE,61866622.35
PRJ_005880,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,water_supply,LOC_MPID_0326_7,Installation of water supply at LOC_MPID_0326_7,3638366.31,3608477.35,3559111.78,3559111.78,5,2024-11-02,2025-02-07,2025-02-04,completed,100.0,98.63,0,none,NONE,0,none,49365.57,0.0,NONE,61866622.35
PRJ_005881,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,community_hall,LOC_MPID_0326_35,Construction of community hall at LOC_MPID_0326_35,9872257.55,9442473.67,9417302.03,9417302.03,5,2025-05-12,2026-04-04,2026-05-23,completed,100.0,99.73,0,none,NONE,0,none,25171.64,0.0,NONE,61866622.35
PRJ_005882,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,school,LOC_MPID_0326_12,Additional classrooms for school at LOC_MPID_0326_12,11747048.57,11265345.05,11210258.82,11210258.82,3,2025-03-16,2026-04-05,2026-04-13,completed,100.0,99.51,0,none,NONE,0,none,55086.23,0.0,NONE,61866622.35
PRJ_005883,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,water_supply,LOC_MPID_0326_66,Laying pipelines for water supply at LOC_MPID_0326_66,4359707.23,3935877.69,3835274.49,3835274.49,3,2024-01-16,2024-06-30,2024-07-16,completed,100.0,97.44,0,none,NONE,0,none,100603.2,0.0,NONE,61866622.35
PRJ_005884,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,community_hall,LOC_MPID_0326_1,Construction of community hall at LOC_MPID_0326_1,10196167.97,9818541.27,0.0,0.0,0,2026-08-12,2027-07-26,,sanctioned,0.0,0.0,0,none,NONE,0,none,9818541.27,0.0,NONE,61866622.35
PRJ_005885,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,road,LOC_MPID_0326_19,Construction of road at LOC_MPID_0326_19,4881837.19,4552674.26,4368998.61,4368998.61,3,2024-04-07,2025-03-30,2025-03-18,completed,100.0,95.97,0,none,NONE,0,none,183675.65,0.0,NONE,61866622.35
PRJ_005886,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,school,LOC_MPID_0326_64,Boundary wall for school at LOC_MPID_0326_64,3443316.85,3273494.64,3173839.52,3173839.52,3,2024-11-04,2025-09-26,2025-09-23,completed,100.0,96.96,0,none,NONE,0,none,99655.12,0.0,NONE,61866622.35
PRJ_005887,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,drainage,LOC_MPID_0326_60,Construction of drain at drainage at LOC_MPID_0326_60,7492138.52,6723371.56,6538809.27,6538809.27,3,2025-03-14,2025-08-22,2025-08-26,completed,100.0,97.25,0,none,NONE,0,none,184562.29,0.0,NONE,61866622.35
PRJ_005888,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,drainage,LOC_MPID_0326_53,Covering of drainage in drainage at LOC_MPID_0326_53,515199.05,459973.23,321035.14,321035.14,3,2026-07-11,2026-09-29,,in_progress,72.42,69.79,0,none,NONE,0,none,138938.09,0.0,NONE,61866622.35
PRJ_005889,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,road,LOC_MPID_0326_45,Repair of road at LOC_MPID_0326_45,6075710.04,5894116.95,0.0,0.0,0,2026-07-23,2027-01-27,,in_progress,0.0,0.0,0,none,NONE,0,none,5894116.95,0.0,NONE,61866622.35
PRJ_005890,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,road,LOC_MPID_0326_38,Construction of road at LOC_MPID_0326_38,9579152.26,8482068.08,7270700.21,7270700.21,4,2026-02-17,2026-11-05,,in_progress,74.56,85.72,0,none,NONE,0,none,1211367.87,0.0,NONE,61866622.35
PRJ_005891,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,drainage,LOC_MPID_0326_13,Construction of drain at drainage at LOC_MPID_0326_13,1491443.42,1305615.4,1304205.83,1304205.83,4,2024-04-28,2024-09-05,2024-09-27,completed,100.0,99.89,0,none,NONE,0,none,1409.57,0.0,NONE,61866622.35
PRJ_005892,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,road,LOC_MPID_0326_14,Widening of road at LOC_MPID_0326_14,17283846.1,16872467.86,12960258.99,12960258.99,3,2026-01-31,2026-09-27,,in_progress,72.44,76.81,0,none,NONE,0,none,3912208.87,0.0,NONE,61866622.35
PRJ_005893,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,drainage,LOC_MPID_0326_54,Construction of drain at drainage at LOC_MPID_0326_54,2757143.62,2549258.96,2506285.61,2506285.61,3,2025-10-08,2026-02-25,2026-04-26,completed,100.0,98.31,0,none,NONE,0,none,42973.35,0.0,NONE,61866622.35
PRJ_005894,MPID_0326,Andhra Pradesh,NELLORE(SC),147000000.0,road,LOC_MPID_0326_42,Repair of road at LOC_MPID_0326_42,13283035.18,12619888.95,12355510.91,12355510.91,5,2025-04-29,2025-11-04,2025-12-04,completed,100.0,97.91,0,none,NONE,0,none,264378.04,0.0,NONE,61866622.35
PRJ_005895,MPID_0327,Gujarat,BARDOLI(ST),147000000.0,drainage,LOC_MPID_0327_15,Construction of drain at drainage at LOC_MPID_0327_15,975920.23,933840.12,890182.28,890182.28,3,2025-02-28,2025-05-06,2025-07-02,completed,100.0,95.32,0,none,NONE,0,none,43657.84,0.0,NONE,44721571.62
PRJ_005896,MPID_0327,Gujarat,BARDOLI(ST),147000000.0,drainage,LOC_MPID_0327_23,Construction of drain at drainage at LOC_MPID_0327_23,3212759.94,3158815.12,3009500.09,3009500.09,3,2025-09-21,2025-11-27,2025-12-31,completed,100.0,95.27,0,none,NONE,0,none,149315.03,0.0,NONE,44721571.62
PRJ_005897,MPID_0327,Gujarat,BARDOLI(ST),147000000.0,school,LOC_MPID_0327_53,Additional classrooms for school at LOC_MPID_0327_53,6162849.33,5781924.48,1153992.67,1153992.67,1,2026-07-04,2026-12-14,,in_progress,20.31,19.96,0,none,NONE,0,none,4627931.81,0.0,NONE,44721571.62
PRJ_005898,MPID_0327,Gujarat,BARDOLI(ST),147000000.0,school,LOC_MPID_0327_17,Additional classrooms for school at LOC_MPID_0327_17,9040249.27,8455128.61,8162702.0,8162702.0,4,2025-06-21,2026-03-31,2026-05-08,completed,100.0,96.54,0,none,NONE,0,none,292426.61,0.0,NONE,44721571.62
PRJ_005899,MPID_0327,Gujarat,BARDOLI(ST),147000000.0,water_supply,LOC_MPID_0327_12,Installation of water supply at LOC_MPID_0327_12,4282017.7,4024270.37,2374446.71,2374446.71,3,2026-07-03,2026-10-12,,in_progress,48.01,59.0,0,none,NONE,0,none,1649823.66,0.0,NONE,44721571.62
